run_id,policySize,policy,len_c0,len_c1,len_c2,len_c3,len_c0_encoded,len_c1_encoded,len_c2_encoded,len_c3_encoded
34,4,and and yMFÊêmnOIHNúXÕcÇPÁrúfYZAÚhãk ÕuêSWnz2â4WâReWjç5 and ÕuêSWnz2â4WâReWjç5 ÕuêSWnz2â4WâReWjç5,122,488,488,488,164,659,659,659
30,4,and KJmwwaÁlcpJû7ÚYÇÉ and ÚÛõXzvÉQc16YpTÉÉJ and _AeLgqÁb khQCéWhW,122,488,488,488,164,659,659,659
32,4,and and 88QoBvjyyuVcUÉWG8ÚLVSâjÉUjãSEJ and jPjaWPzÇrI6nNLbyQOB1 zjlõ5Ê5ÚÃcSr7aSáYQ5OsJûCúDe jPjaWPzÇrI6nNLbyQOB1,122,488,488,488,164,659,659,659
37,4,and and eûHhçhÕBd_ÛÂXTT TÊLúzÊkcbéNÁÚ9yUUMdiQrÚÚCsP and cPnVAVi_á cPnVAVi_á,122,488,488,488,164,659,659,659
33,4,and and C0I2AÚYdVMpáEÊqjâ and Ega7ZWVD 2ubÃsA5knYJogDp 2ubÃsA5knYJogDp,122,488,488,488,164,659,659,659
36,4,and and lBV4vZZdÁÇEÉJÇlUK1 pêFûÉ5áp992euidÁf5ãD8efNyVIo and lBV4vZZdÁÇEÉJÇlUK1 pêFûÉ5áp992euidÁf5ãD8efNyVIo,122,488,488,488,164,659,659,659
38,4,and XA__kNãÊq1W0ruhStWEû8j2A and and rûr4Z á84Áqê1ãGûfRZsXyjvS rûr4Z,122,488,488,488,164,659,659,659
31,4,and and TÇgUããSõOyzÃûnWâõwiõN0z TÇgUããSõOyzÃûnWâõwiõN0z and jA3eÛIaãQâfGatõr3HvMuêd3b hxdSÂQévyN1P,122,488,488,488,164,659,659,659
39,4,and X4RrÇ and QÁEIâHÂarZPxy and QÁEIâHÂarZPxy _P9xRIá6MCxAÂMfiVAdczqcúj,122,488,488,488,164,659,659,659
40,5,and and Bdõ8úlJ0ûÊGÕJSxÛs7FõO and Bdõ8úlJ0ûÊGÕJSxÛs7FõO KWgQTcUA6pRyDéêVsOMfk_WûOIJ and Bdõ8úlJ0ûÊGÕJSxÛs7FõO ãswFãb1,122,610,610,610,164,824,824,824
42,5,and and TxaiÉÕ2honÃRûdAd4éêq8ÕÁ and oPymêaÚR5s gãaBN0JjÕ and TxaiÉÕ2honÃRûdAd4éêq8ÕÁ oPymêaÚR5s,122,610,610,610,164,824,824,824
49,5,and and and 5LCs4kXqnM êvõnnOs5dCkqoz Õ_é31O8õde5AHtrvç and 07VÇjP kPãNêZUjfz6ZÁpe,122,610,610,610,164,824,824,824
46,5,and and OVéfXÃ_7ÃCÚâxvÕdDébU ÂixãXSÊzHûGuÛÕûjB1Z6sP3ÂWkLPÉÇ and and eslÛLãÛ_ eslÛLãÛ_ iw5F7tSdJÁãriÚFã77ÇÛY9Á4TG,122,610,610,610,164,824,824,824
48,5,and ÊJuânÁRÃÚAÉkKéúOrçJ4I92gAWmOQt and and ÊFlN5ÂB9RuScyéaHoõÕWyR2J9T ÊJuânÁRÃÚAÉkKéúOrçJ4I92gAWmOQt and ÊFlN5ÂB9RuScyéaHoõÕWyR2J9T ÊFlN5ÂB9RuScyéaHoõÕWyR2J9T,122,610,610,610,164,824,824,824
47,5,and and l4LqFwGgtSÃcÊ4bÕrIúIKÕcj l4LqFwGgtSÃcÊ4bÕrIúIKÕcj and and lâP5QyÕ3A24_ jHfVp2_nVÚw3ÚK7kXVûBãaxDklkGâZ GuKbêúxMYqNÊ1ylCMâEQ81õzvû,122,610,610,610,164,824,824,824
45,5,and SyÛLTã and dIoÂBHnHJúnÂãB and dIoÂBHnHJúnÂãB and 5sÁ6ãQVÚAÃç2LÊr4Zt5 BcHArg3Bba,122,610,610,610,164,824,824,824
43,5,and and nfzÊÚwmltÇ7Ib4XB dzçsEesá1wÕg6ûKJ and and eÃIpDe eÃIpDe dzçsEesá1wÕg6ûKJ,122,610,610,610,164,824,824,824
41,5,and and and uY6õVWÊXZ_we82yÚqû uY6õVWÊXZ_we82yÚqû oLNûpÃFPHÕwP5õIRGG1 and oLNûpÃFPHÕwP5õIRGG1 1êAnÕ2RÛsc9cGãLÃECDVãNyzHAYCÚ,122,610,610,610,164,824,824,824
44,5,and êYOhpRéwB and êYOhpRéwB and wRú_ágéãGuB and êYOhpRéwB OHQfLyN1õD_FUé93ÕuEJ2Úê,122,610,610,610,164,824,824,824
57,6,and and and Â5LõRézXmE_oac3jÕsáQ4v8eêûÇ and 8JrC2ÃVLRF5ioÚ_FÁ 8JrC2ÃVLRF5ioÚ_FÁ and Â5LõRézXmE_oac3jÕsáQ4v8eêûÇ 8JrC2ÃVLRF5ioÚ_FÁ kWEáSuhÉE_exqQYzÂ1yE8KAHGÚg,122,732,732,732,164,989,989,989
56,6,and and 5AuûzZSâEm and and and ãêRwwQvfp 8éúÉq 5AuûzZSâEm 8éúÉq 5AuûzZSâEm,122,732,732,732,164,989,989,989
50,6,and and and çqÊUúHBÉYiâr9Lllle and hUoá6MiJPBÃFsÂÇq9ZFMd çqÊUúHBÉYiâr9Lllle and x_X_cbzqqVNkÁpÂ çqÊUúHBÉYiâr9Lllle tSc3BlnsÊJJçáQÃzÛ2Õ2Ê7âçõENOWK,122,732,732,732,164,989,989,989
52,6,and and VPÛDgjvÂmDÂmÛCM7BCTÇe and VPÛDgjvÂmDÂmÛCM7BCTÇe and 9HpjmKÕÕÂÂâT1EÇTTa2õ úZ1K8kXzwp3TUEup6yxdYKHgÉái and VPÛDgjvÂmDÂmÛCM7BCTÇe ússú4XÉÃQNC9AwvsnH8rp3yçpsyiÕ,122,732,732,732,164,989,989,989
53,6,and and iOFuk9IquQatÊeTxTqÛZáÚAãÉ0IKQ and ûÛRTÇ_91ççPr clãSBS2ANRuPEUúll3 and ûÛRTÇ_91ççPr and uWÊÇwbiÁJxqÉKTYVlLÚTIçLãuuéI ibcoQ4KAQâYÇ5f0ymWÛ,122,732,732,732,164,989,989,989
55,6,and HXOÚ2fõ49WUÊXÚOrC and EobÊtaYEy1Éailâ8KlâjWm4çÁ and and EobÊtaYEy1Éailâ8KlâjWm4çÁ ÉTévEknWPCnZu7Vm0jû and lorAzbhLÇhYçYÉdÕ9eK bÕyLÃNkpgÚsTÚ,122,732,732,732,164,989,989,989
59,6,and OD03mkEbaIwÊFLYt7nmd and and and and MÃmkIGfL2ÕhÉgI6lhy OD03mkEbaIwÊFLYt7nmd hMÂãAaahPSEõD7ÚXc AEQDZ_z IvÂArO,122,732,732,732,164,989,989,989
58,6,and and and bpXÉPémzkÉ 7BvPrõ8LÚãÛûMÁAcpCÇRçeSw and _ourGê HTGbLLúiçKNbLICTéMj5YMúURLa7 and 7BvPrõ8LÚãÛûMÁAcpCÇRçeSw bpXÉPémzkÉ,122,732,732,732,164,989,989,989
54,6,and and 3ÇlGEqãQGATMmFFsÃGÚâVn and and ûWsfFD ahkXê4ÊEçwIZcxaTÉ6O4a and ahkXê4ÊEçwIZcxaTÉ6O4a ahkXê4ÊEçwIZcxaTÉ6O4a ahkXê4ÊEçwIZcxaTÉ6O4a,122,732,732,732,164,989,989,989
51,6,and ÊMYÃd3BÊÉQÇÃ0wlM and um4ÕCylCáFUzÇeáhrÁ_LFEaJ_aâÊ and um4ÕCylCáFUzÇeáhrÁ_LFEaJ_aâÊ and nkÁO9nslZ4úNUeTHWCt9NU and OmepgwQm OmepgwQm,122,732,732,732,164,989,989,989
65,7,and ãDWVtR7M4Ê9ÃHKbwJhÚvrBBnÃj1j and and and 1hZéa_õcû7ddGtÛelêHf fCâ0xdP and fCâ0xdP and MFQSJxjâfZIcwyqêgBûI4s fCâ0xdP MFQSJxjâfZIcwyqêgBûI4s,122,854,854,854,164,1154,1154,1154
67,7,and and and yP7péBÁêb Hfxáxûk_RiZCt4ÃjRpÊÃBVp Hfxáxûk_RiZCt4ÃjRpÊÃBVp and õsÃgZ7ÂOQtEP0 and oXZSbádDqVkÃéÛNE5BÚ01D and oXZSbádDqVkÃéÛNE5BÚ01D Hfxáxûk_RiZCt4ÃjRpÊÃBVp,122,854,854,854,164,1154,1154,1154
68,7,and and and õMMxGz õMMxGz õMMxGz and and ZIâFViTNS5y87hpuÃBçc and prYpywTfvCrru SãTMt0hWsUaSO5LoPTãbVûXõ9K SãTMt0hWsUaSO5LoPTãbVûXõ9K,122,854,854,854,164,1154,1154,1154
60,7,and and and V4RÇ_VÕ5PmO9Êo é0ÊbBlÊêYSyLjCZÇEÁÃ3 and qjÃWÃ eyÇIYQêêzsvWWÊW2YXqÊzfjçg1lêP and ÂÛ7ÛQeiBeLOõgÊbtACÕPaâgWT6úpé and ZwIcÇmJMUûn é0ÊbBlÊêYSyLjCZÇEÁÃ3,122,854,854,854,164,1154,1154,1154
61,7,and and and ÂqxMLáãI0ûO8QõOwûeRgç êJMOQQêOqCdMYAELWi0ú and ÂqxMLáãI0ûO8QõOwûeRgç ÂqxMLáãI0ûO8QõOwûeRgç and Zgû6ÛGaûÁ and ÂqxMLáãI0ûO8QõOwûeRgç êJMOQQêOqCdMYAELWi0ú,122,854,854,854,164,1154,1154,1154
66,7,and and WvrXN and ÉzhÂZjGP6Tw6NrVm ÉzhÂZjGP6Tw6NrVm and and ÉzhÂZjGP6Tw6NrVm e8NCtk0Rn8mWNlbJÁUElDXp6çb4éW and ÉzhÂZjGP6Tw6NrVm ÉzhÂZjGP6Tw6NrVm,122,854,854,854,164,1154,1154,1154
63,7,and and úxÁlNçYkÂdétlãQPUé and m2çooFtzÛÚD2U úxÁlNçYkÂdétlãQPUé and and and DKoIewÃkçcX2w DKoIewÃkçcX2w U9ÁlDjyx7ib_LtdaxÛiseDS8Q U9ÁlDjyx7ib_LtdaxÛiseDS8Q,122,854,854,854,164,1154,1154,1154
64,7,and and and and UcÛFéÉuú7elIÃÚ4gSAhgZ SqIowÉmÊ UcÛFéÉuú7elIÃÚ4gSAhgZ kwÁtkâ5d3hûÇXxSâAÉÊHb and UcÛFéÉuú7elIÃÚ4gSAhgZ and skshÇõâúo8 skshÇõâúo8,122,854,854,854,164,1154,1154,1154
62,7,and and and _çLRae6úCáPbpÃÊfMyo0â4zOÂ1úhé ÛÚBãG eIadâbEEÁQtûsNUiR3pxÉSVKH and ÛÚBãG and ûcYâNwSfLL6j and WÁJhHZoMÂBOFCDÚvDl4Â0 ÛÚBãG,122,854,854,854,164,1154,1154,1154
69,7,and and and úûéQC ÁRÂVHxZmcVRRjSEB and and úûéQC úûéQC and úûéQC úûéQC úeéI8ât,122,854,854,854,164,1154,1154,1154
76,8,and bûZPÇÛznÊqMKÇhyj5ÁRtêrD_Zy and and and bûZPÇÛznÊqMKÇhyj5ÁRtêrD_Zy and ÉhbsekÕekÕlãÊ3vx05P47ÂVKrczá bûZPÇÛznÊqMKÇhyj5ÁRtêrD_Zy and bûZPÇÛznÊqMKÇhyj5ÁRtêrD_Zy qk1PWNgU2ú and bûZPÇÛznÊqMKÇhyj5ÁRtêrD_Zy bûZPÇÛznÊqMKÇhyj5ÁRtêrD_Zy,122,976,976,976,164,1319,1319,1319
79,8,and and and and PoltDxÃãWif8eÊ2FJUúyX7bfgÁêÇ and DOoF6Nzccx PoltDxÃãWif8eÊ2FJUúyX7bfgÁêÇ and téDgLQTUõShsÊoEqzA5M6 NÁúz1Ç and DOoF6Nzccx 2EsÉ65ûq7õZAoRjVÃA 2EsÉ65ûq7õZAoRjVÃA,122,976,976,976,164,1319,1319,1319
71,8,and and and vhkaAam7akJâI4ÊA vhkaAam7akJâI4ÊA and and IõLIÁbHq12CçvÚ4ÊõISi0 vhkaAam7akJâI4ÊA and eáqQCevSN50Õ4wnO 5JJÂÁPlãû and uâlmÁÊçKgg_8mMÁKqkrQÚéêÛ fâIaag9ûmR8Zméc2m,122,976,976,976,164,1319,1319,1319
70,8,and and and and and áWûia5ãqvAoP áWûia5ãqvAoP and çThuxKxÁnPY74umv6r3ûÚPmé ÛcbsáçGpDãhySD6JQbéLshNXEZbT and çThuxKxÁnPY74umv6r3ûÚPmé IGNpÊe_1ÁÉÂTCWV7nvûoÚMwúmÁêCZ aCÚ2ÕiéEsêzgq Uq0UxlÇY3DxLwobqdÊYV,122,976,976,976,164,1319,1319,1319
77,8,and and and XQ7ÕÃq1mzÉ4OpdIFnê5RúâÛÁja and 0Ç1Õõ6UX KAãTlhLLTvr2FqOé4âf34âtjGÛêáP and ZefR59pÂâpF8õn ZefR59pÂâpF8õn and and KAãTlhLLTvr2FqOé4âf34âtjGÛêáP ZefR59pÂâpF8õn 0Ç1Õõ6UX,122,976,976,976,164,1319,1319,1319
75,8,and Zéq4zNlÇmnkXUÃTaqu0b2Âû and and and Zéq4zNlÇmnkXUÃTaqu0b2Âû AoRcmczyáEÇçdbaQpêõá1úQI_9lõ and and Zéq4zNlÇmnkXUÃTaqu0b2Âû Zéq4zNlÇmnkXUÃTaqu0b2Âû TTaanfâãÂqsÁLÚUk_8vKQg7KjiDUun and Zéq4zNlÇmnkXUÃTaqu0b2Âû AoRcmczyáEÇçdbaQpêõá1úQI_9lõ,122,976,976,976,164,1319,1319,1319
78,8,and and and áKCKá tÁ_m9ãrh and tÁ_m9ãrh and ktÚDêÛf5ZÚoCÂskUâÕwbÊmCs7yFF6 áKCKá and and ZUOz5zÊ4ÛGzXSxo0X8 tÁ_m9ãrh ZUOz5zÊ4ÛGzXSxo0X8,122,976,976,976,164,1319,1319,1319
74,8,and and and ÉBLUVúHwDNgádi9nt ÉBLUVúHwDNgádi9nt XnhêtQûê0f and and ûyZÇj and sêãwúoC2Ûc ÂAkéúUm2qM and Cuû3cÁ38ÚADçW68 qKfaIÁêÊõêÕ0M,122,976,976,976,164,1319,1319,1319
73,8,and and Kntõz0RUufLbX0UmF_xZZxL2D aILáJHÇmTdqaÚKáxÕ4ÕÃõaNnYáYõj and and and çSe1IZVãBrÇNçIXqIÊCxÊjhAaÊx kÛBJEÂz1hÁãP8yY07qfwm5klagûi9Â 1lSaÚeVbUcyÃG and and xÁ9B8V4mcÃbRWFn8pÊ8pN xÁ9B8V4mcÃbRWFn8pÊ8pN Z_Aiakga,122,976,976,976,164,1319,1319,1319
72,8,and and and and diáTSUÇsxE9BûxYt YUyÉõ TQKNY9ÂHAQm65ãS9 and and ImZv0uÛIé9Do6C04 YUyÉõ and EROçSlÂKI4E38XZê30vmwxlÂs YUyÉõ TQKNY9ÂHAQm65ãS9,122,976,976,976,164,1319,1319,1319
89,9,and and and 79jaêvCXGfANÚnúágúééRAtdYéW_ áS5HCtÚhPÊçWÂMcêhLPskVÚ5Oãvnâ_ woqMÃ44HWWAOJÊlwÁC30Ú and and and RêáâprÃOhGkÊKkõwrSV9Ú1bÛe and 0êhPS5yRwHUkUdÂ1OuûLCYsvÂ and 79jaêvCXGfANÚnúágúééRAtdYéW_ 1RfMOGCÃ6s0 RêáâprÃOhGkÊKkõwrSV9Ú1bÛe áS5HCtÚhPÊçWÂMcêhLPskVÚ5Oãvnâ_,122,1098,1098,1098,164,1484,1484,1484
82,9,and and MVÛgháQ and ç1S3EvU844YaçGÃçACdÉvxHHéU mOWHféû and and eeÁdêX36VyEÕXYêãÛNbÃ8kN3Xw and hWêámBjZOMéÂN2yPMSáÃcwnrrÚC7 MVÛgháQ and and hWêámBjZOMéÂN2yPMSáÃcwnrrÚC7 ç1S3EvU844YaçGÃçACdÉvxHHéU FÁ7LO,122,1098,1098,1098,164,1484,1484,1484
83,9,and and and and É18agZvfKÕlÃúlÛutÂh094WyubãÉ OMZÊç8rgrÇêõ_nõt and and and bvokQ56õ2 5â4A_Vb ÕVhõeA_RpFzBâázeályFT bvokQ56õ2 IpXrÚ6POEêIjEÂBA and bvokQ56õ2 bvokQ56õ2,122,1098,1098,1098,164,1484,1484,1484
86,9,and and and çOQBs2 and JâMo2NyQ56MVaMtõVE çOQBs2 and and and JâMo2NyQ56MVaMtõVE JâMo2NyQ56MVaMtõVE JâMo2NyQ56MVaMtõVE jÂMnudEvÇjHO5É2JyûXbÃg and pÕEjphÃsûpKara9W8_Jf U_urLâxrhEonÇçFs8BJiCC,122,1098,1098,1098,164,1484,1484,1484
88,9,and and ÛyÚsfzÂÚ2JS8UÚú4t and HÊÕáûõc3Gãé3iVnP3 and Aaûdû02QbGõi8FMbOZUêlj HÊÕáûõc3Gãé3iVnP3 and and YâWROE3zúês4W251E1ÛûhÁvfoTFMN and ÛyÚsfzÂÚ2JS8UÚú4t HÊÕáûõc3Gãé3iVnP3 and Aaûdû02QbGõi8FMbOZUêlj HÊÕáûõc3Gãé3iVnP3,122,1098,1098,1098,164,1484,1484,1484
85,9,and and and 2ÚJÊÛÂgç6hWIÕÊor and ÃéOAeQÛ 1Ê7õJ7oPYÃgk11lÚêÃn8QcTjv4_ and 1Ê7õJ7oPYÃgk11lÚêÃn8QcTjv4_ and WÇIAtmxFysWUluõwÚdTpâbp_B ÃéOAeQÛ and r93ZujÛQbl8êipGNût3tw and FuJÇÛKriûçcfb_8BTQ25u7GYfÕMÇâú ÃéOAeQÛ,122,1098,1098,1098,164,1484,1484,1484
87,9,and and and and and YÂOÕkx6ÛÂûêACÕfhwjrC90DYÛoÛÇ 7eõRâNByhõL6SRTÇge99kãûvd Ç_KLeHnÚáçCc CõeÁ0UU and wdxE2â2éÕ2tdÕy6ÃJxVk4Tç and wdxE2â2éÕ2tdÕy6ÃJxVk4Tç zJtúc0fBgÇÛyI and CõeÁ0UU êBsvwpteBa9OûrI,122,1098,1098,1098,164,1484,1484,1484
80,9,and and 6WwT_fxzOVRÇEcáâay 9p9êilhlÛCok and and nêÃÚûúÚFAFk5 and ÕUtUêÂ3Kl6GOÚY6dÉwéZÊPgZOn6_ ÕUtUêÂ3Kl6GOÚY6dÉwéZÊPgZOn6_ and and and 94EêQkêfezWzyNJhÚfKR 6WwT_fxzOVRÇEcáâay adNJûu1Õ ZywMçHv8ÃM6hKtxjiêéâ9d,122,1098,1098,1098,164,1484,1484,1484
84,9,and and KPPnn5Px6áçGlâ and and gIé8nRûeçLtP1YêtçQM_lsáZEqÚcJÊ juDÕDUno8TxÛ3oúoõ5úv3c6Zã qGlVC6m3o and KPPnn5Px6áçGlâ and and R5háZQ60fkfWkÃVhpaÁ qGlVC6m3o and R5háZQ60fkfWkÃVhpaÁ CFká4Õ2âzgÚhmáw4áw_yVBÇSMHx,122,1098,1098,1098,164,1484,1484,1484
81,9,and and and fDÉMdl59ÛF62f9HhXBep5 â6stqâk5HVEfQHÇQÚxmuç and and X9HÕGtZkw6ub â6stqâk5HVEfQHÇQÚxmuç and and X9HÕGtZkw6ub BkEcc5J64hKõõÃNcÕsqI3ZçXkû3 YHBZeuMÕ_vJJtUu3ãÁYKû and X9HÕGtZkw6ub YHBZeuMÕ_vJJtUu3ãÁYKû,122,1098,1098,1098,164,1484,1484,1484
94,10,and and pDIbÂNztbj8IãaQ and õfÉPãUdyWmÚÚu2AÂd4HOGã77ê0ÊÕ2W and and Ni5vf3_ oGRZêHúAwwyÚX0Ûw and and pC6xml1l8jL1Éu õfÉPãUdyWmÚÚu2AÂd4HOGã77ê0ÊÕ2W HXX47ÛõÕÛÂqÕ8Élû and w0YÁg and ÇêÉÕqovE89ÛúH4dJÚO4õOTzYÉ0dÕ pDIbÂNztbj8IãaQ,122,1220,1220,1220,164,1649,1649,1649
96,10,and WhQyruÛ6bÇR and and and ÇõaÛûZ5oWzçAY ÇõaÛûZ5oWzçAY and and WhQyruÛ6bÇR WhQyruÛ6bÇR ÇõaÛûZ5oWzçAY and vmZk7XÂû and U3ãiçV6hyX1çÉirYÂXEKkÇçabeeaEl and eqn38wqçÛzMÉ3Jxq5EãGHúdR vmZk7XÂû,122,1220,1220,1220,164,1649,1649,1649
97,10,and and and lCq9cz8ÉzSjfÕAneVmbÛmAõÚNléDU and and and lCq9cz8ÉzSjfÕAneVmbÛmAõÚNléDU fpâÉU1n ÉatB53ÁepS9 and ÉatB53ÁepS9 K0M83KI2PHa9_ ÉatB53ÁepS9 and and ÉatB53ÁepS9 fpâÉU1n 4áêyTDÃ2ãBnÁ59âsD,122,1220,1220,1220,164,1649,1649,1649
98,10,and and and kJqÕUá5pfÉéÂéÕYÉ aRCV_IFÕqO3V9vNbfLçeHÂ5Kh aRCV_IFÕqO3V9vNbfLçeHÂ5Kh and and and iâkHPráÊSkSfwQl iâkHPráÊSkSfwQl and 1gDTd2fGiQlLEnTCJÉxÇ SÛ8ÊyPÕ_tÂêõ and kJqÕUá5pfÉéÂéÕYÉ and RNBãÃÇÂ_sqBqOwváF7 RNBãÃÇÂ_sqBqOwváF7,122,1220,1220,1220,164,1649,1649,1649
93,10,and and and and and Rc_HWc FgtqÊukûlb and 0834Mdw9NjZI7S53vtel SÂ__Bf _çWiH and and OGêzdâVwtAêGÕP0ÂÕaM2wnÊJÕrwH8 SÂ__Bf Rc_HWc and _çWiH Hx9kx5t,122,1220,1220,1220,164,1649,1649,1649
95,10,and dZ4éJjãiGhp4Ú and and Bçb5ÛÕ3õtea0õcdOE and qzOéIáGv2VS6AcÃM and dZ4éJjãiGhp4Ú and and ûGÉTysmA1ZY6Ûé0NylgÊÛéphzÕB dZ4éJjãiGhp4Ú ûGÉTysmA1ZY6Ûé0NylgÊÛéphzÕB and and k0yEAvÊoaÇaúKb7vPÇâuq ûGÉTysmA1ZY6Ûé0NylgÊÛéphzÕB Bçb5ÛÕ3õtea0õcdOE,122,1220,1220,1220,164,1649,1649,1649
90,10,and and ÛÇiÉbSpÁ 8TÁHaÇTKéwcT0 and and and DHâeKâZõICFVÊFqy and and laiJ7Dâ XJ9têFézftQÚHãWFrSç and DHâeKâZõICFVÊFqy and Âãj2ÃwYXûõ9ÉÚâQ_Õj ÛÇiÉbSpÁ XbVûfzbLD8XgÊsÕ XbVûfzbLD8XgÊsÕ,122,1220,1220,1220,164,1649,1649,1649
91,10,and and and and u_6yÉpqIptQxûúxy ÁséZdÉqÛõiqÛBxÛb_Õáq7B and õRnPãYuuTFws_8iEH6Dáûçgá Jkh92AÃQkççOPfZdoDÛúdê and and ÕálpAEfwamO92SsúkâúÊfUv6ÉC and Êyo1ÉlÇÊúNãsnõyFxIêG7e3W u_6yÉpqIptQxûúxy Jkh92AÃQkççOPfZdoDÛúdê and iÚ4UXxA u_6yÉpqIptQxûúxy,122,1220,1220,1220,164,1649,1649,1649
99,10,and and oumYxvVFJuMâçoqãIkf8 and 5nã7ÉfiqUh0diJ and and and AgpõQq and FMÚnNClzHPlÚáRzVIÛÛ HVGIún oumYxvVFJuMâçoqãIkf8 and AgpõQq HVGIún and 5nã7ÉfiqUh0diJ AgpõQq,122,1220,1220,1220,164,1649,1649,1649
92,10,and and and and and UE2kn8Jcê3f70p 5Ê6zsÁznUÊw ÂCOvãtzjKdK7ÛâúõqNBuqná and V7X7ÉZMqi Dl5ÛJxwOÉaé1 and YáêZfBmPSQ4Hwê6wkB Ú0aÉASGVÁzLtc7Úarky3 and Dl5ÛJxwOÉaé1 and UE2kn8Jcê3f70p 5Ê6zsÁznUÊw,122,1220,1220,1220,164,1649,1649,1649
